AREA,PERIMETER,HISTLU_CPE,HISTLU_C_1,POT_LU,LU1885,LU1912,LU1945,LU1977,LU2004,DIST
833027.812999999965541,4441.320999999999913,6614.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
611836.062999999965541,3184.438999999999851,6615.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
184995.375000000000000,1753.281999999999925,6616.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
457374.906000000017229,4822.884000000000015,6617.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
107481.289000000004307,3346.309000000000196,6618.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Valley oak,Irrigated,2.000000000000000
165049.375000000000000,1619.986000000000104,6619.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
818594.750000000000000,5806.386000000000422,6620.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
587220.937999999965541,3263.360999999999876,6621.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
422496.125000000000000,4399.168999999999869,7384.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Valley oak,2.000000000000000
2452541.250000000000000,6167.139000000000124,6622.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
293841.031000000017229,2322.152000000000044,6623.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
161823.250000000000000,2740.168000000000120,6624.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
748760.687999999965541,4207.067000000000007,6625.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Irrigated,Irrigated,3.000000000000000
151953.296999999991385,1713.544000000000096,6626.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
188448.421999999991385,1958.153000000000020,6627.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
116204.358999999996740,2913.695000000000164,6628.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
202449.578000000008615,3073.500000000000000,6629.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Grassland,Grassland,2.000000000000000
423786.843999999982771,2648.244000000000142,6630.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
202973.469000000011874,2085.429000000000087,6631.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
382776.688000000023749,2581.202999999999975,6632.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
1596446.250000000000000,9997.575000000000728,6633.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Urban,Urban,5.000000000000000
223138.280999999988126,2907.172999999999774,6634.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
139327.858999999996740,2302.659999999999854,6635.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Grassland,3.000000000000000
342810.968999999982771,2682.139000000000124,6636.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
125838.625000000000000,1565.509999999999991,6637.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
2278704.000000000000000,21803.351999999998952,6638.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
696853.750000000000000,4637.751000000000204,6639.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
284646.906000000017229,2691.045000000000073,6640.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Valley oak,Irrigated,2.000000000000000
320534.813000000023749,3013.139000000000124,6641.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
239661.062999999994645,6146.744999999999891,6642.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
1561434.500000000000000,6721.792000000000371,6643.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
535175.687999999965541,6149.997999999999593,6644.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
329134.656000000017229,2880.858000000000175,6645.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Irrigated,1.000000000000000
893205.250000000000000,4334.157000000000153,6646.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
221820.437999999994645,3338.126000000000204,6647.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
120613.835999999995693,1742.179000000000087,6648.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
112499.733999999996740,1350.671000000000049,6649.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
164334.344000000011874,1655.289999999999964,6650.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
350024.343999999982771,3398.110000000000127,6651.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Urban,Irrigated,5.000000000000000
1255898.250000000000000,6304.222999999999956,6652.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
208281.016000000003260,1935.345000000000027,6653.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
204350.078000000008615,2591.916999999999916,6654.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
2045823.875000000000000,8953.264999999999418,6655.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
121110.250000000000000,1666.646999999999935,6656.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
197643.733999999996740,2248.409000000000106,6657.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
303316.625000000000000,4019.018000000000029,6658.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,3.000000000000000
961429.000000000000000,4401.287999999999556,6659.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
956388.750000000000000,5180.024999999999636,6660.000000000000000,0.000000000000000,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
8901604.000000000000000,30243.973000000001775,6661.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
592331.937999999965541,4576.021999999999935,6662.000000000000000,0.000000000000000,Grassland,Irrigated,Urban,Urban,Urban,Urban,5.000000000000000
554327.562999999965541,3448.429999999999836,6663.000000000000000,0.000000000000000,Grassland,Grassland,Urban,Urban,Urban,Urban,4.000000000000000
328825.813000000023749,2746.485000000000127,6664.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Urban,4.000000000000000
393353.593999999982771,6527.152000000000044,6665.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
171927.125000000000000,3214.856000000000222,6666.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
625411.625000000000000,4899.159999999999854,6667.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Irrigated,2.000000000000000
986830.125000000000000,3990.179000000000087,6668.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Irrigated,Irrigated,3.000000000000000
247256.733999999996740,2220.110000000000127,6669.000000000000000,0.000000000000000,Grassland,Grassland,Urban,Urban,Urban,Urban,4.000000000000000
147112.312999999994645,2196.438999999999851,6670.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
137705.921999999991385,1505.832000000000107,6671.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
831397.687999999965541,4456.399999999999636,6672.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
1238424.375000000000000,6128.206000000000131,6673.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
304917.938000000023749,2358.682999999999993,6674.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
12840340.000000000000000,34375.887000000002445,6675.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
611606.250000000000000,7489.203000000000429,6676.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Irrigated,Irrigated,Wetlands,3.000000000000000
227268.641000000003260,2082.206999999999880,6677.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,Saltbush,1.000000000000000
109853.327999999994063,1862.917999999999893,6678.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Urban,Irrigated,4.000000000000000
357266.625000000000000,3316.195000000000164,6679.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
14900567.000000000000000,41637.745999999999185,6680.000000000000000,0.000000000000000,Wetlands,Wetlands,Wetlands,Wetlands,Irrigated,Irrigated,2.000000000000000
742378.750000000000000,4608.740999999999985,6681.000000000000000,0.000000000000000,Valley oak,Irrigated,Valley oak,Irrigated,Irrigated,Irrigated,4.000000000000000
394571.563000000023749,2855.501999999999953,6682.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Urban,5.000000000000000
844523.812999999965541,4792.563000000000102,6683.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,3.000000000000000
1275936.625000000000000,5661.554000000000087,6684.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
134740.828000000008615,1461.112000000000080,6685.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Urban,Urban,4.000000000000000
197128.000000000000000,2099.173999999999978,6686.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Grassland,1.000000000000000
681986.812999999965541,4094.132999999999811,6687.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
393713.343999999982771,3012.771000000000186,6688.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
223548.733999999996740,4538.529000000000451,6689.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
1538502.250000000000000,21554.324000000000524,6690.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
655451.500000000000000,3592.199999999999818,6691.000000000000000,0.000000000000000,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,Irrigated,5.000000000000000
1257908.500000000000000,6774.547999999999774,6692.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Irrigated,3.000000000000000
129791.570000000006985,1584.676999999999907,6693.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
259266.250000000000000,2331.552999999999884,6694.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Grassland,Grassland,2.000000000000000
211353.796999999991385,2537.711999999999989,6695.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Grassland,Irrigated,Irrigated,3.000000000000000
3024120.250000000000000,7755.194000000000415,6696.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
137586.000000000000000,2116.807999999999993,6697.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
1072948.250000000000000,10941.933999999999287,6698.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
784390.000000000000000,3616.157999999999902,6699.000000000000000,0.000000000000000,Grassland,Urban,Urban,Urban,Urban,Urban,5.000000000000000
143544.608999999996740,1489.571999999999889,6700.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
108747.062999999994645,1412.891000000000076,6701.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Urban,Urban,3.000000000000000
104584.758000000001630,2777.523000000000138,6702.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Grassland,Grassland,0.000000000000000
138018.594000000011874,2125.403999999999996,6703.000000000000000,0.000000000000000,Grassland,Irrigated,Grassland,Irrigated,Irrigated,Irrigated,4.000000000000000
292448.813000000023749,3112.025000000000091,6704.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Irrigated,4.000000000000000
326471.281000000017229,2250.184999999999945,6705.000000000000000,0.000000000000000,Valley oak,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,3.000000000000000
272086.406000000017229,2687.101000000000113,6706.000000000000000,0.000000000000000,Valley oak,Valley oak,Irrigated,Irrigated,Irrigated,Valley oak,3.000000000000000
118124.210999999995693,1500.963999999999942,6707.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Irrigated,Grassland,2.000000000000000
1085624.750000000000000,5365.828000000000429,6708.000000000000000,0.000000000000000,Wetlands,Wetlands,Irrigated,Wetlands,Irrigated,Irrigated,3.000000000000000
105452.577999999994063,1233.653000000000020,6709.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Irrigated,Grassland,Irrigated,2.000000000000000
1973614.375000000000000,6223.204999999999927,6710.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
391829.468999999982771,2591.333999999999833,6711.000000000000000,0.000000000000000,Grassland,Grassland,Grassland,Grassland,Irrigated,Grassland,1.000000000000000
1152188.750000000000000,4618.798999999999978,6712.000000000000000,0.000000000000000,Saltbush,Saltbush,Saltbush,Saltbush,Saltbush,Irrigated,1.000000000000000
314108.938000000023749,4093.811000000000149,6713.000000000000000,0.000000000000000,Grassland,Grassland,Irrigated,Irrigated,Irrigated,Urban,4.000000000000000
