AREA,LU1885,LU1945,POT_LU,Shape__Area,Shape__Length
9177312.000000000000000,Valley oak,Irrigated,Valley oak,14260974.957031250000000,27673.236609802766907
144157.655999999988126,Grassland,Irrigated,Grassland,224140.347656250000000,2326.231667033996928
6907008.000000000000000,Valley oak,Irrigated,Valley oak,10735277.492187500000000,32064.715365860578459
1643711.375000000000000,Irrigated,Irrigated,Valley oak,2555381.437500000000000,8452.640431739459018
13954829.000000000000000,Irrigated,Irrigated,Grassland,21684451.070312500000000,38883.149085057593766
230816.969000000011874,Irrigated,Irrigated,Valley oak,358854.453125000000000,2448.177016353579347
176608.094000000011874,Grassland,Irrigated,Grassland,274580.402343750000000,2311.807407520877405
397020.500000000000000,Grassland,Irrigated,Grassland,617177.855468750000000,5299.879662988631026
152617.312999999994645,Valley oak,Irrigated,Valley oak,237278.980468750000000,2346.263818712135162
379583.156000000017229,Valley oak,Irrigated,Valley oak,590096.851562500000000,6226.610437597844793
115520.906000000002678,Grassland,Grassland,Grassland,179603.078125000000000,1728.379972859850795
657242.375000000000000,Grassland,Grassland,Grassland,1021753.496093750000000,4010.835665386937762
141417.405999999988126,Grassland,Irrigated,Grassland,219855.726562500000000,2075.575950636390189
3226810.250000000000000,Valley oak,Irrigated,Valley oak,5015057.597656250000000,10445.163506144079292
1400615.750000000000000,Valley oak,Urban,Valley oak,2177226.351562500000000,5936.695115543049724
441013.093999999982771,Grassland,Irrigated,Grassland,685571.832031250000000,4845.047550151189171
127452.195000000006985,Valley oak,Irrigated,Valley oak,198138.222656250000000,1932.251497966273519
121232.148000000001048,Grassland,Irrigated,Grassland,188471.031250000000000,2372.054557718556680
244415.296999999991385,Grassland,Grassland,Grassland,379954.894531250000000,2425.824846084953606
186200.750000000000000,Grassland,Grassland,Grassland,289467.402343750000000,2325.062393424396760
604232.562999999965541,Valley oak,Irrigated,Valley oak,939278.203125000000000,4403.901515381992795
425540.218999999982771,Valley oak,Irrigated,Valley oak,661394.050781250000000,5930.658123475811408
241114.405999999988126,Grassland,Irrigated,Grassland,374823.386718750000000,2670.595917150082641
2558649.500000000000000,Grassland,Irrigated,Grassland,3976406.886718750000000,9148.823401521218329
277391.093999999982771,Grassland,Irrigated,Grassland,431191.429687500000000,2823.119528283517866
519192.656000000017229,Wetlands,Wetlands,Wetlands,806896.902343750000000,8587.731089948978479
350316.406000000017229,Irrigated,Irrigated,Grassland,544567.863281250000000,3179.240162267981759
283455.906000000017229,Valley oak,Irrigated,Valley oak,440625.199218750000000,3050.427118030342172
1338895.500000000000000,Grassland,Grassland,Grassland,2081104.167968750000000,9343.135815987272508
232916.937999999994645,Irrigated,Irrigated,Valley oak,362052.957031250000000,2740.831223977439095
278667.531000000017229,Grassland,Irrigated,Grassland,433160.261718750000000,3205.152015251484045
394025.968999999982771,Grassland,Irrigated,Grassland,612470.933593750000000,4007.962797843140834
151226.421999999991385,Grassland,Irrigated,Grassland,235064.195312500000000,2777.146954927068236
436472.125000000000000,Grassland,Grassland,Grassland,678458.199218750000000,3405.710512364804799
202391.858999999996740,Grassland,Grassland,Grassland,314548.648437500000000,8355.972225113669992
5805863.500000000000000,Grassland,Grassland,Grassland,9021913.726562500000000,15043.235560497754705
108643.547000000005937,Grassland,Grassland,Grassland,168857.742187500000000,1976.441107531144780
2930706.250000000000000,Grassland,Irrigated,Grassland,4554607.875000000000000,10995.756060944157070
116170.781000000002678,Grassland,Irrigated,Grassland,180542.878906250000000,5100.874641984902155
259888.000000000000000,Grassland,Irrigated,Grassland,403951.917968750000000,2747.411225205565643
581363.937999999965541,Grassland,Irrigated,Grassland,903578.070312500000000,6592.568869443659423
410321.750000000000000,Grassland,Grassland,Grassland,637736.402343750000000,7926.126398579720444
344788.313000000023749,Valley oak,Irrigated,Valley oak,535906.140625000000000,3515.990157683476809
104574.641000000003260,Valley oak,Irrigated,Valley oak,162541.316406250000000,1637.686231524578943
2869964.750000000000000,Grassland,Grassland,Grassland,4459882.441406250000000,14322.599908735446661
125163.570000000006985,Grassland,Irrigated,Grassland,194535.269531250000000,1831.038817635023634
180396.344000000011874,Grassland,Grassland,Grassland,280386.359375000000000,2180.344998343703992
230623.562999999994645,Grassland,Irrigated,Grassland,358452.613281250000000,2902.997098939822081
121741.554999999993015,Grassland,Irrigated,Grassland,187605.152343750000000,2108.913503539723933
227122.953000000008615,Valley oak,Irrigated,Valley oak,352973.082031250000000,3867.263313050726538
109132.266000000003260,Grassland,Irrigated,Grassland,169622.992187500000000,1863.735636310686232
591887.062999999965541,Grassland,Irrigated,Grassland,919902.902343750000000,4210.794787632005864
1892906.875000000000000,Grassland,Irrigated,Grassland,2941413.859375000000000,11887.166105631420578
369105.063000000023749,Valley oak,Irrigated,Valley oak,573645.144531250000000,5582.497831181886795
107990.695000000006985,Grassland,Grassland,Grassland,167825.839843750000000,4725.005131470543347
111617.914000000004307,Irrigated,Irrigated,Valley oak,173478.945312500000000,1649.361148287098786
8277305.000000000000000,Irrigated,Irrigated,Valley oak,12859091.109375000000000,29435.170944052428240
882664.062999999965541,Grassland,Grassland,Grassland,1371698.617187500000000,5038.882895988958808
917722.187999999965541,Grassland,Irrigated,Grassland,1426227.734375000000000,10412.152376059450035
833027.812999999965541,Irrigated,Irrigated,Grassland,1294569.683593750000000,5536.787904232831352
611836.062999999965541,Grassland,Irrigated,Grassland,950863.578125000000000,3970.253465532311566
184995.375000000000000,Irrigated,Irrigated,Grassland,287519.218750000000000,2185.645038874598413
457374.906000000017229,Valley oak,Irrigated,Valley oak,710731.882812500000000,6012.685012506070962
107481.289000000004307,Valley oak,Irrigated,Valley oak,167023.843750000000000,4173.253526352387780
165049.375000000000000,Irrigated,Irrigated,Grassland,256516.585937500000000,2019.626851822120443
818594.750000000000000,Grassland,Irrigated,Grassland,1271903.402343750000000,7241.330132390528888
587220.937999999965541,Grassland,Irrigated,Grassland,912631.816406250000000,4067.607925815599629
2452541.250000000000000,Saltbush,Saltbush,Saltbush,3810942.683593750000000,7687.568703230315805
293841.031000000017229,Valley oak,Irrigated,Valley oak,456640.031250000000000,2894.943648477623810
161823.250000000000000,Grassland,Grassland,Grassland,251489.128906250000000,3414.948790159390683
748760.687999999965541,Grassland,Grassland,Grassland,1163554.316406250000000,5244.538922689219362
151953.296999999991385,Grassland,Irrigated,Grassland,236139.972656250000000,2135.802010257547863
188448.421999999991385,Grassland,Irrigated,Grassland,292840.753906250000000,2441.807143056986206
116204.358999999996740,Grassland,Grassland,Grassland,180558.015625000000000,3633.767879497411286
202449.578000000008615,Grassland,Irrigated,Grassland,314598.703125000000000,3830.139480973326044
423786.843999999982771,Irrigated,Irrigated,Valley oak,658507.679687500000000,3301.526797570127201
202973.469000000011874,Irrigated,Irrigated,Valley oak,315393.593750000000000,2600.320908854481786
382776.688000000023749,Valley oak,Irrigated,Valley oak,594777.781250000000000,3218.155133403389300
1596446.250000000000000,Irrigated,Irrigated,Grassland,2479945.503906250000000,12462.331076046708404
223138.280999999988126,Grassland,Grassland,Grassland,346694.558593750000000,3623.795567091328849
139327.858999999996740,Grassland,Irrigated,Grassland,216505.843750000000000,2870.286071127825835
342810.968999999982771,Grassland,Irrigated,Grassland,532685.597656250000000,3342.765735032891371
125838.625000000000000,Grassland,Irrigated,Grassland,195540.640625000000000,1951.794168506992719
2278704.000000000000000,Valley oak,Irrigated,Valley oak,3538402.148437500000000,27173.485186223984783
696853.750000000000000,Grassland,Irrigated,Grassland,1082800.089843750000000,5779.463792620060303
284646.906000000017229,Valley oak,Irrigated,Valley oak,442272.207031250000000,3354.405547994691460
320534.813000000023749,Grassland,Irrigated,Grassland,498047.390625000000000,3755.706447970655518
239661.062999999994645,Grassland,Irrigated,Grassland,372301.566406250000000,7662.706114908584823
1561434.500000000000000,Grassland,Irrigated,Grassland,2425762.265625000000000,8379.631812731551690
535175.687999999965541,Grassland,Irrigated,Grassland,831508.843750000000000,7666.811773604715199
329134.656000000017229,Grassland,Grassland,Grassland,511414.191406250000000,3589.906220700569065
893205.250000000000000,Saltbush,Saltbush,Saltbush,1387832.351562500000000,5400.980970756148963
221820.437999999994645,Grassland,Irrigated,Grassland,344669.976562500000000,4159.331170440280403
120613.835999999995693,Grassland,Irrigated,Grassland,187409.949218750000000,2170.711196034117165
112499.733999999996740,Wetlands,Irrigated,Wetlands,174797.816406250000000,1683.768801547818612
164334.344000000011874,Irrigated,Irrigated,Grassland,255337.726562500000000,2063.597024113066709
350024.343999999982771,Irrigated,Irrigated,Valley oak,543809.125000000000000,4236.449550753948643
1255898.250000000000000,Grassland,Irrigated,Grassland,1951294.046875000000000,7855.638356258245949
208281.016000000003260,Grassland,Irrigated,Grassland,323615.492187500000000,2412.143434541035276
204350.078000000008615,Grassland,Irrigated,Grassland,317508.707031250000000,3229.779353475193602
2045823.875000000000000,Grassland,Grassland,Grassland,3178072.660156250000000,11158.506699316840240
121110.250000000000000,Grassland,Irrigated,Grassland,188168.230468750000000,2077.784552510909634
197643.733999999996740,Grassland,Irrigated,Grassland,307071.996093750000000,2802.543684204038982
303316.625000000000000,Wetlands,Irrigated,Wetlands,471216.550781250000000,5008.661900205290294
961429.000000000000000,Irrigated,Irrigated,Grassland,1493666.324218750000000,5486.414022254091833
956388.750000000000000,Irrigated,Irrigated,Valley oak,1485787.839843750000000,6457.356703682629814
8901604.000000000000000,Valley oak,Irrigated,Valley oak,13821255.632812500000000,37689.730120394051482
592331.937999999965541,Irrigated,Urban,Grassland,920179.203125000000000,5703.912001974738814
554327.562999999965541,Grassland,Urban,Grassland,861167.644531250000000,4298.246179487639893
328825.813000000023749,Valley oak,Irrigated,Valley oak,510826.265625000000000,3423.845047945608712
393353.593999999982771,Valley oak,Irrigated,Valley oak,611005.679687500000000,8135.458445123616002
171927.125000000000000,Valley oak,Irrigated,Valley oak,267090.007812500000000,4007.141509072740973
625411.625000000000000,Grassland,Grassland,Grassland,971448.132812500000000,6106.861502134690454
986830.125000000000000,Grassland,Grassland,Grassland,1533057.316406250000000,4973.259716722933263
247256.733999999996740,Grassland,Urban,Grassland,384122.648437500000000,2767.967348601560388
147112.312999999994645,Valley oak,Irrigated,Valley oak,228550.582031250000000,2737.307377379144782
137705.921999999991385,Irrigated,Irrigated,Grassland,213941.519531250000000,1876.999761354781413
831397.687999999965541,Irrigated,Irrigated,Grassland,1291457.953125000000000,5555.404921300531896
1238424.375000000000000,Grassland,Grassland,Grassland,1923765.664062500000000,7637.569202301453515
304917.938000000023749,Irrigated,Irrigated,Grassland,473713.210937500000000,2939.986609752477307
12840340.000000000000000,Irrigated,Irrigated,Grassland,19934883.074218750000000,42831.068213202765037
611606.250000000000000,Wetlands,Irrigated,Wetlands,949927.171875000000000,9331.486591828890596
227268.641000000003260,Saltbush,Saltbush,Saltbush,353067.406250000000000,2594.916483581346256
109853.327999999994063,Valley oak,Irrigated,Valley oak,170656.042968750000000,2322.301341422445148
357266.625000000000000,Grassland,Grassland,Grassland,554987.039062500000000,4133.816848579814177
14900567.000000000000000,Wetlands,Wetlands,Wetlands,23119463.750000000000000,51866.590688043419505
742378.750000000000000,Irrigated,Irrigated,Valley oak,1153242.156250000000000,5743.861460054537019
394571.563000000023749,Irrigated,Irrigated,Grassland,612920.890625000000000,3559.947522099946582
844523.812999999965541,Valley oak,Irrigated,Valley oak,1311901.210937500000000,5972.814990994434083
1275936.625000000000000,Irrigated,Irrigated,Grassland,1981977.546875000000000,7055.662389091350633
134740.828000000008615,Grassland,Irrigated,Grassland,209318.871093750000000,1821.433223777495641
197128.000000000000000,Grassland,Irrigated,Grassland,306236.964843750000000,2616.401065951828514
681986.812999999965541,Grassland,Irrigated,Grassland,1059371.632812500000000,5102.749377649376584
393713.343999999982771,Grassland,Irrigated,Grassland,611600.800781250000000,3754.894694210537637
223548.733999999996740,Grassland,Irrigated,Grassland,347222.585937500000000,5656.908516522196805
1538502.250000000000000,Grassland,Grassland,Grassland,2389115.160156250000000,26856.285952856800577
655451.500000000000000,Irrigated,Irrigated,Grassland,1018124.074218750000000,4477.755583329566434
1257908.500000000000000,Grassland,Irrigated,Grassland,1953849.179687500000000,8442.837216926929614
129791.570000000006985,Grassland,Irrigated,Grassland,201627.152343750000000,1975.081401677205349
259266.250000000000000,Grassland,Irrigated,Grassland,402725.039062500000000,2906.695889762509069
211353.796999999991385,Grassland,Grassland,Grassland,328294.613281250000000,3164.204605110685407
3024120.250000000000000,Grassland,Irrigated,Grassland,4697303.117187500000000,9662.698842183885063
137586.000000000000000,Valley oak,Irrigated,Valley oak,213720.882812500000000,2637.850280730995564
1072948.250000000000000,Grassland,Grassland,Grassland,1666378.710937500000000,13635.898057469457854
